StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,workerID,CongTime_First Click,CongTime_Last Click,CongTime_Page Submit,CongTime_Click Count,IncongTime_First Click,IncongTime_Last Click,IncongTime_Page Submit,IncongTime_Click Count,NoCueTime_First Click,NoCueTime_Last Click,NoCueTime_Page Submit,NoCueTime_Click Count,ProhTouch,ProhTouchTime_First Click,ProhTouchTime_Last Click,ProhTouchTime_Page Submit,ProhTouchTime_Click Count,ProhAway,ProhAwayTime_First Click,ProhAwayTime_Last Click,ProhAwayTime_Page Submit,ProhAwayTime_Click Count,NonexiTruck,NonexiTruckTime_First Click,NonexiTruckTime_Last Click,NonexiTruckTime_Page Submit,NonexiTruckTime_Click Count,NonexiBucket,NonexiBucketTime_First Click,NonexiBucketTime_Last Click,NonexiBucketTime_Page Submit,NonexiBucketTime_Click Count,DenialDaxy,DenialDaxyTime_First Click,DenialDaxyTime_Last Click,DenialDaxyTime_Page Submit,DenialDaxyTime_Click Count,DenialZupy,DenialZupyTime_First Click,DenialZupyTime_Last Click,DenialZupyTime_Page Submit,DenialZupyTime_Click Count,Sha,Bei,StudyGoal,comment,catch,mTurkCode,FL_13_DO,FL_9_DO,WordMeaning_DO
2019-05-31 18:15:32,2019-05-31 18:20:54,IP Address,75.176.83.168,100,322,True,2019-05-31 18:20:54,R_820zJwQqI16peQp,,,,,33.973907470703125,-81.2344970703125,anonymous,EN,A2O7LNRIBPIHAF,0,0,42.481,0,,,,,,,,,Touch it,9.335,11.766,12.943,2,Stay away,4.649,4.649,6.65,1,Truck,43.091,44.768,48.01,2,Bucket,7.501,9.074,11.283,2,Daxy,16.561,16.561,17.361,1,Zupy,3.762,5.338,7.226,2,No,Yes,Learning simple word meanings.,Interesting study. Thank you.,Three,245511,Cong,NonexiTruck|DenialDaxy|ProhTouch|DenialZupy|ProhAway|NonexiBucket,Bei|Sha
2019-05-31 15:48:28,2019-05-31 15:51:32,IP Address,47.22.10.86,33,183,False,2019-06-07 15:51:50,R_djoWHmJm2vXpzSV,,,,,,,anonymous,EN,A3VP02KDUZIV0V,,,,,0,0,114.574,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743553,Incong,ProhAway|NonexiBucket|DenialDaxy|ProhTouch|DenialZupy|NonexiTruck,
2019-05-31 15:50:08,2019-05-31 15:53:39,IP Address,174.26.203.131,96,211,False,2019-06-07 15:53:44,R_1DYmfGOLtaHdoxp,,,,,,,anonymous,EN,AWLFTWDBNDB06,,,,,,,,,2.882,2.882,36.38,1,Touch it,6.026,15.198,16.783,3,Stay away,4.692,4.692,5.866,1,Truck,3.552,3.552,4.278,1,Truck,5.924,5.924,7.453,1,Daxy,1.032,4.224,5.085,3,Zupy,8.707,9.264,10.235,2,stay away,truck,"I have no idea, I'm am close to looking like a deer in headlights.",Thank you for letting me be a part of this study. It's always nice to see something new. Have a great day.,Three,745372,NoCue,ProhTouch|ProhAway|NonexiBucket|DenialZupy|DenialDaxy|NonexiTruck,Sha|Bei
2019-05-31 15:51:01,2019-05-31 15:56:15,IP Address,71.231.229.30,96,314,False,2019-06-07 15:56:20,R_W80jjIc3e3VIp0J,,,,,,,anonymous,EN,A2P8PHVUWCQL7P,,,,,,,,,0,0,36.583,0,Touch it,4.192,4.192,4.985,1,Stay away,3.988,7.828,8.155,4,Truck,2.772,5.385,6.212,3,Bucket,7.329,12.433,12.946,2,Daxy,3.703,3.703,4.513,1,Zupy,2.613,9.7,10.438,3,No,Yes,How people learn language from context,,Three,717007,NoCue,NonexiBucket|DenialZupy|NonexiTruck|ProhAway|DenialDaxy|ProhTouch,Sha|Bei
2019-05-31 15:54:48,2019-05-31 15:56:55,IP Address,194.59.251.147,96,127,False,2019-06-07 15:57:00,R_2TtUfnU7hxo5UMh,,,,,,,anonymous,EN,A1QOMPJQC9M6UO,0,0,37.25,0,,,,,,,,,Touch it,0.849,0.849,1.361,1,Stay away,3.417,3.417,4.657,1,Truck,0.914,1.89,2.52,3,Truck,2.25,12.689,13.441,3,Daxy,1.419,1.419,1.998,1,Zupy,2.71,2.71,3.279,1,no,yes,i don't know,,Three,46469,Cong,ProhAway|NonexiBucket|NonexiTruck|ProhTouch|DenialZupy|DenialDaxy,Sha|Bei
2019-05-31 15:57:42,2019-05-31 15:57:50,IP Address,76.214.149.168,4,7,False,2019-06-07 15:58:37,R_2VpCPiv3TF61dv0,,,,,,,anonymous,EN,A1GCTKOPKUTW3G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934736,,,
2019-05-31 15:56:01,2019-05-31 15:58:10,IP Address,76.0.62.209,41,128,False,2019-06-07 15:58:39,R_11YlsVLTpvZ6ghv,,,,,,,anonymous,EN,A2DVV59R1CQU6T,,,,,,,,,0,0,38.591,0,,,,,,Stay away,16.62,45.552,46.407,3,,,,,,,,,,,,,,,,,,,,,,,,,,858874,NoCue,ProhAway|NonexiBucket|DenialDaxy|NonexiTruck|DenialZupy|ProhTouch,
2019-05-31 15:59:14,2019-05-31 16:01:14,IP Address,75.173.76.152,56,119,False,2019-06-07 16:01:19,R_2zjStGEeCWM1l8C,,,,,,,anonymous,EN,A2INXY39KBM92F,,,,,,,,,2.047,9.065,37.684,6,Touch it,1.889,2.794,3.332,3,,,,,,Bucket,7.808,18.164,18.483,24,Truck,3.093,3.761,5.978,2,,,,,,,,,,,,,,,,777110,NoCue,NonexiTruck|NonexiBucket|ProhTouch|DenialDaxy|DenialZupy|ProhAway,
2019-05-31 16:08:23,2019-05-31 16:12:41,IP Address,108.254.163.47,96,258,False,2019-06-07 16:12:57,R_3Ny87hoIs5gEiD2,,,,,,,anonymous,EN,A2RERBGRTEWXK4,,,,,0,0,53.667,0,,,,,Touch it,12.872,22.674,23.599,2,Touch it,9.776,10.795,11.859,2,Truck,5.936,5.936,7.002,1,Bucket,6.44,6.44,7.719,1,Daxy,4.255,4.255,5.452,1,Zupy,13.007,21.128,22.9,2,no,yes,learning new language?,no,Three,393452,Incong,DenialZupy|ProhTouch|NonexiBucket|NonexiTruck|DenialDaxy|ProhAway,Bei|Sha
2019-05-31 16:13:53,2019-05-31 16:14:01,IP Address,73.144.24.143,4,7,False,2019-06-07 16:14:05,R_1BPhdXMps3G88rK,,,,,,,anonymous,EN,A27W025UEXS1G0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108564,,,
2019-05-31 16:13:56,2019-05-31 16:15:42,IP Address,170.76.184.94,48,106,False,2019-06-07 16:15:59,R_2tLrdPZLPiHazp3,,,,,,,anonymous,EN,AIPHJXQEDNW9L,,,,,,,,,0,0,37.57,0,Touch it,13.529,15.59,19.131,2,,,,,,,,,,,Bucket,4.073,11.393,12.725,3,,,,,,,,,,,,,,,,558874,NoCue,ProhTouch|NonexiBucket|ProhAway|DenialZupy|NonexiTruck|DenialDaxy,
2019-05-31 16:16:30,2019-05-31 16:19:39,IP Address,73.236.40.189,48,189,False,2019-06-07 16:20:28,R_1f8hpN3M7fnRwHN,,,,,,,anonymous,EN,A1V2H0UF94ATWY,0,0,48.097,0,,,,,,,,,Stay away,6.078,9.694,18.891,3,,,,,,,,,,,Truck,16.702,22.918,27.099,2,,,,,,,,,,,,,,,,419103,Cong,NonexiBucket|ProhTouch|DenialZupy|NonexiTruck|DenialDaxy|ProhAway,
2019-05-31 16:21:05,2019-05-31 16:23:28,IP Address,172.245.168.130,78,142,False,2019-06-07 16:23:48,R_2YMpZmpqUNJGZZB,,,,,,,anonymous,EN,A2WK9EURFWKEDF,0,0,38.105,0,,,,,,,,,Touch it,6.317,6.317,8.802,1,Stay away,9.675,24.335,25.216,2,Truck,7.909,10.267,12.03,2,Truck,6.152,6.965,8.192,2,Zupy,5.73,5.73,7.23,1,Zupy,4.723,4.723,5.964,1,,,,,,611842,Cong,DenialDaxy|ProhAway|NonexiTruck|ProhTouch|DenialZupy|NonexiBucket,Bei|Sha
2019-05-31 16:30:05,2019-05-31 16:30:24,IP Address,47.36.80.177,4,18,False,2019-06-07 16:30:34,R_12QHjqq1I6BG6Eq,,,,,,,anonymous,EN,ADATJMIZE412Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876167,,,
2019-05-31 16:50:52,2019-05-31 16:52:48,IP Address,67.161.129.124,33,115,False,2019-06-07 16:53:09,R_3DbiJXEpJNvfuuN,,,,,,,anonymous,EN,ACSSZY0UK25TU,,,,,0,0,43.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168855,Incong,DenialDaxy|DenialZupy|NonexiTruck|ProhTouch|NonexiBucket|ProhAway,
2019-05-31 16:57:43,2019-05-31 17:01:20,IP Address,50.38.74.89,78,217,False,2019-06-07 17:01:33,R_6KxcZzGHnAPFv57,,,,,,,anonymous,EN,A33AZCOKCCTUXV,,,,,,,,,0,0,39.13,0,Stay away,6.184,35.596,37.358,6,Touch it,6.05,6.05,9.572,1,Truck,3.983,4.995,9.289,2,Truck,12.849,22.597,25.284,4,Daxy,3.901,10.027,15.874,3,Daxy,3.155,21.307,22.274,4,,,,,,694370,NoCue,ProhTouch|NonexiBucket|ProhAway|DenialZupy|NonexiTruck|DenialDaxy,Bei|Sha
2019-05-31 17:01:46,2019-05-31 17:06:37,IP Address,159.118.88.60,56,290,False,2019-06-07 17:06:47,R_27es7uZLcUdJ2xM,,,,,,,anonymous,EN,A3180VXVP8MOIH,,,,,,,,,24.266,24.266,55.039,1,Stay away,7.994,58.216,60.064,8,,,,,,Truck,14.789,56.357,58.692,6,Truck,2.865,24.65,25.723,4,,,,,,,,,,,,,,,,8031,NoCue,NonexiTruck|ProhTouch|NonexiBucket|DenialDaxy|ProhAway|DenialZupy,
2019-05-31 17:03:19,2019-05-31 17:09:36,IP Address,63.155.2.243,33,377,False,2019-06-07 17:10:17,R_3EAxbOQYStKFOhH,,,,,,,anonymous,EN,A26RO8GGTQAXGG,0,0,85.533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215800,Cong,DenialDaxy|ProhAway|NonexiBucket|DenialZupy|NonexiTruck|ProhTouch,
2019-05-31 17:10:12,2019-05-31 17:14:43,IP Address,68.107.115.120,33,271,False,2019-06-07 17:15:05,R_b4zdFEI6CTVAAjD,,,,,,,anonymous,EN,A2YGOORS5N9RW8,,,,,0,0,40.212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762130,Incong,ProhTouch|NonexiTruck|DenialZupy|DenialDaxy|ProhAway|NonexiBucket,
2019-05-31 16:55:37,2019-05-31 17:19:15,IP Address,107.175.196.238,96,1418,False,2019-06-07 17:19:17,R_O7MzrMlSefQOALv,,,,,,,anonymous,EN,ASU22CACL123F,,,,,0,0,63.73,0,,,,,Stay away,2.828,2.828,3.742,1,Touch it,2.167,2.167,3.356,1,Bucket,4.689,6.215,6.586,3,Truck,2.98,2.98,4.077,1,Daxy,2.786,2.786,4.214,1,Daxy,2.92,2.92,3.748,1,,,,,Three,375517,Incong,DenialZupy|ProhTouch|NonexiTruck|NonexiBucket|DenialDaxy|ProhAway,Bei|Sha
2019-05-31 17:16:00,2019-05-31 17:20:14,IP Address,68.110.91.189,96,253,False,2019-06-07 17:20:28,R_28CcDSRDfqwYzfq,,,,,,,anonymous,EN,A3GVIKT67Z7WMK,,,,,0,0,42.938,0,,,,,Stay away,11.037,11.037,12.507,1,Touch it,5.324,7.37,8.732,2,Bucket,7.58,9.961,11.239,3,Truck,22.271,22.271,23.739,1,Zupy,22.989,27.381,29.028,2,Daxy,11.284,14.422,16.011,2,Yes,No,How we learn language.,,Three,940837,Incong,DenialDaxy|DenialZupy|ProhTouch|NonexiBucket|ProhAway|NonexiTruck,Sha|Bei
2019-05-31 17:21:35,2019-05-31 17:24:25,IP Address,78.165.164.87,78,169,False,2019-06-07 17:25:05,R_1LjwAKIKx5sojvj,,,,,,,anonymous,EN,A337MKRWW1YJSD,0,0,40.905,0,,,,,,,,,Touch it,1.692,1.692,3.577,1,Touch it,10.434,12.414,13.461,2,Bucket,1.756,1.756,2.585,1,Truck,21.495,21.495,24.451,1,Daxy,7.755,7.755,9.268,1,Zupy,10.746,10.746,11.623,1,,,,,,265528,Cong,NonexiBucket|DenialZupy|ProhAway|DenialDaxy|NonexiTruck|ProhTouch,Bei|Sha
2019-05-31 17:28:33,2019-05-31 17:32:09,IP Address,65.220.84.153,33,215,False,2019-06-07 17:32:10,R_RkSQXGRXveym61r,,,,,,,anonymous,EN,A1GFD9MH2EH37O,,,,,,,,,0,0,134.884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592430,NoCue,NonexiBucket|ProhAway|ProhTouch|NonexiTruck|DenialZupy|DenialDaxy,
2019-05-31 17:26:12,2019-05-31 17:38:53,IP Address,65.220.84.153,96,760,False,2019-06-07 17:38:57,R_3p4hdt71Fgv4vRQ,,,,,,,anonymous,EN,A1GFD9MH2EH37O,0,0,65.795,0,,,,,,,,,Touch it,5.944,5.944,14.412,1,Touch it,4.629,4.629,7.82,1,Truck,4.461,4.618,9.378,2,Truck,4.281,4.281,8.383,1,Zupy,144.596,144.596,311.922,1,Daxy,3.425,6.29,8.447,2,Secure Hash Algorithms,Behavioral Event Interview,"THIS STUDY IS GOOD ",THIS STUDY IS NICE,Three,419640,Cong,DenialDaxy|ProhTouch|NonexiBucket|ProhAway|DenialZupy|NonexiTruck,Sha|Bei
2019-05-31 15:54:43,2019-05-31 18:38:09,IP Address,196.17.67.102,33,9806,False,2019-06-07 18:38:31,R_3sglRXhDZkU2iA3,,,,,,,anonymous,EN,A3VY0Z733SK41Y,,,,,0,0,47.318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9470,Incong,NonexiTruck|DenialDaxy|ProhAway|DenialZupy|NonexiBucket|ProhTouch,
